ciclo,periodo_us,jitter_abs_us
9108,40.000,4960.000
9109,15341.000,10341.000
9110,69.000,4931.000
9111,56.000,4944.000
9112,43.000,4957.000
9113,30306.000,25306.000
9114,99.000,4901.000
9115,46.000,4954.000
9116,37.000,4963.000
9117,35.000,4965.000
9118,96.000,4904.000
9119,30532.000,25532.000
9120,85.000,4915.000
9121,55.000,4945.000
9122,31.000,4969.000
9123,28.000,4972.000
9124,30.000,4970.000
9125,14939.000,9939.000
9126,79.000,4921.000
9127,38.000,4962.000
9128,36914.000,31914.000
9129,66.000,4934.000
9130,40.000,4960.000
9131,34.000,4966.000
9132,24.000,4976.000
9133,19.000,4981.000
9134,19.000,4981.000
9135,9055.000,4055.000
9136,937.000,4063.000
9137,29519.000,24519.000
9138,72.000,4928.000
9139,38.000,4962.000
9140,40.000,4960.000
9141,33.000,4967.000
9142,19.000,4981.000
9143,15727.000,10727.000
9144,14533.000,9533.000
9145,85.000,4915.000
9146,27.000,4973.000
9147,19.000,4981.000
9148,19.000,4981.000
9149,31276.000,26276.000
9150,103.000,4897.000
9151,48.000,4952.000
9152,32.000,4968.000
9153,34.000,4966.000
9154,31.000,4969.000
9155,33.000,4967.000
9156,15075.000,10075.000
9157,75.000,4925.000
9158,42.000,4958.000
9159,32149.000,27149.000
9160,77.000,4923.000
9161,39.000,4961.000
9162,34.000,4966.000
9163,31.000,4969.000
9164,37.000,4963.000
9165,30838.000,25838.000
9166,78.000,4922.000
9167,37.000,4963.000
9168,40.000,4960.000
9169,34.000,4966.000
9170,34.000,4966.000
9171,16590.000,11590.000
9172,119.000,4881.000
9173,44.000,4956.000
9174,35.000,4965.000
9175,31731.000,26731.000
9176,62.000,4938.000
9177,40.000,4960.000
9178,35.000,4965.000
9179,35.000,4965.000
9180,34.000,4966.000
9181,15909.000,10909.000
9182,75.000,4925.000
9183,59.000,4941.000
9184,29251.000,24251.000
9185,112.000,4888.000
9186,53.000,4947.000
9187,74.000,4926.000
9188,52.000,4948.000
9189,50.000,4950.000
9190,30887.000,25887.000
9191,76.000,4924.000
9192,42.000,4958.000
9193,28.000,4972.000
9194,26.000,4974.000
9195,29.000,4971.000
9196,30973.000,25973.000
9197,66.000,4934.000
9198,38.000,4962.000
9199,36.000,4964.000
9200,36.000,4964.000
9201,31.000,4969.000
9202,257.000,4743.000
9203,29309.000,24309.000
9204,63.000,4937.000
9205,38.000,4962.000
9206,32.000,4968.000
9207,207.000,4793.000
9208,89.000,4911.000
9209,31358.000,26358.000
9210,101.000,4899.000
9211,67.000,4933.000
9212,35.000,4965.000
9213,32.000,4968.000
9214,155.000,4845.000
9215,29492.000,24492.000
9216,81.000,4919.000
9217,824.000,4176.000
9218,43.000,4957.000
9219,37.000,4963.000
9220,35.000,4965.000
9221,14764.000,9764.000
9222,66.000,4934.000
9223,34.000,4966.000
9224,18743.000,13743.000
9225,59.000,4941.000
9226,31.000,4969.000
9227,30.000,4970.000
9228,18390.000,13390.000
9229,1474.000,3526.000
9230,61.000,4939.000
9231,27040.000,22040.000
9232,146.000,4854.000
9233,60.000,4940.000
9234,37.000,4963.000
9235,35.000,4965.000
9236,33.000,4967.000
9237,15044.000,10044.000
9238,104.000,4896.000
9239,284.000,4716.000
9240,31963.000,26963.000
9241,103.000,4897.000
9242,54.000,4946.000
9243,38.000,4962.000
9244,41.000,4959.000
9245,36.000,4964.000
9246,36.000,4964.000
9247,11780.000,6780.000
9248,70.000,4930.000
9249,17757.000,12757.000
9250,128.000,4872.000
9251,84.000,4916.000
9252,36.000,4964.000
9253,15801.000,10801.000
9254,69.000,4931.000
9255,17714.000,12714.000
9256,65.000,4935.000
9257,40.000,4960.000
9258,37.000,4963.000
9259,39.000,4961.000
9260,14430.000,9430.000
9261,67.000,4933.000
9262,34055.000,29055.000
9263,77.000,4923.000
9264,38.000,4962.000
9265,97.000,4903.000
9266,39.000,4961.000
9267,53.000,4947.000
9268,35.000,4965.000
9269,13215.000,8215.000
9270,80.000,4920.000
9271,43.000,4957.000
9272,26750.000,21750.000
9273,63.000,4937.000
9274,40.000,4960.000
9275,15077.000,10077.000
9276,71.000,4929.000
9277,36.000,4964.000
9278,36.000,4964.000
9279,31.000,4969.000
9280,20778.000,15778.000
9281,374.000,4626.000
9282,39.000,4961.000
9283,41.000,4959.000
9284,25019.000,20019.000
9285,664.000,4336.000
9286,220.000,4780.000
9287,46.000,4954.000
9288,38.000,4962.000
9289,36.000,4964.000
9290,20782.000,15782.000
9291,95.000,4905.000
9292,73.000,4927.000
9293,5404.000,404.000
9294,20288.000,15288.000
9295,76.000,4924.000
9296,36.000,4964.000
9297,35.000,4965.000
9298,34.000,4966.000
9299,27387.000,22387.000
9300,81.000,4919.000
9301,43.000,4957.000
9302,35.000,4965.000
9303,34.000,4966.000
9304,34.000,4966.000
9305,15341.000,10341.000
9306,79.000,4921.000
9307,39.000,4961.000
9308,17967.000,12967.000
9309,69.000,4931.000
9310,41.000,4959.000
9311,14278.000,9278.000
9312,122.000,4878.000
9313,43.000,4957.000
9314,19207.000,14207.000
9315,71.000,4929.000
9316,55.000,4945.000
9317,36.000,4964.000
9318,25607.000,20607.000
9319,79.000,4921.000
9320,47.000,4953.000
9321,31.000,4969.000
9322,34.000,4966.000
9323,15694.000,10694.000
9324,64.000,4936.000
9325,32.000,4968.000
9326,14096.000,9096.000
9327,76.000,4924.000
9328,45.000,4955.000
9329,29559.000,24559.000
9330,311.000,4689.000
9331,44.000,4956.000
9332,34.000,4966.000
9333,32.000,4968.000
9334,40.000,4960.000
9335,15850.000,10850.000
9336,78.000,4922.000
9337,39.000,4961.000
9338,35.000,4965.000
9339,15249.000,10249.000
9340,60.000,4940.000
9341,21835.000,16835.000
9342,69.000,4931.000
9343,52.000,4948.000
9344,43.000,4957.000
9345,35.000,4965.000
9346,23551.000,18551.000
9347,236.000,4764.000
9348,64.000,4936.000
9349,31.000,4969.000
9350,31.000,4969.000
9351,41561.000,36561.000
9352,62.000,4938.000
9353,109.000,4891.000
9354,36.000,4964.000
9355,32.000,4968.000
9356,41.000,4959.000
9357,30.000,4970.000
9358,31.000,4969.000
9359,11763.000,6763.000
9360,81.000,4919.000
9361,23733.000,18733.000
9362,68.000,4932.000
9363,38.000,4962.000
9364,35.000,4965.000
9365,33.000,4967.000
9366,14004.000,9004.000
9367,236.000,4764.000
9368,129.000,4871.000
9369,17645.000,12645.000
9370,85.000,4915.000
9371,52.000,4948.000
9372,80.000,4920.000
9373,32603.000,27603.000
9374,91.000,4909.000
9375,44.000,4956.000
9376,38.000,4962.000
9377,33.000,4967.000
9378,33.000,4967.000
9379,9918.000,4918.000
9380,71.000,4929.000
9381,22062.000,17062.000
9382,109.000,4891.000
9383,228.000,4772.000
9384,40.000,4960.000
9385,32.000,4968.000
9386,23264.000,18264.000
9387,76.000,4924.000
9388,36.000,4964.000
9389,37.000,4963.000
9390,36.000,4964.000
9391,45399.000,40399.000
9392,102.000,4898.000
9393,65.000,4935.000
9394,40.000,4960.000
9395,34.000,4966.000
9396,33.000,4967.000
9397,32.000,4968.000
9398,33.000,4967.000
9399,34.000,4966.000
9400,30515.000,25515.000
9401,83.000,4917.000
9402,48.000,4952.000
9403,15559.000,10559.000
9404,74.000,4926.000
9405,42.000,4958.000
9406,38.000,4962.000
9407,38.000,4962.000
9408,41.000,4959.000
9409,25681.000,20681.000
9410,65.000,4935.000
9411,38.000,4962.000
9412,36.000,4964.000
9413,32.000,4968.000
9414,12934.000,7934.000
9415,71.000,4929.000
9416,42.000,4958.000
9417,22528.000,17528.000
9418,63.000,4937.000
9419,35.000,4965.000
9420,31.000,4969.000
9421,29083.000,24083.000
9422,100.000,4900.000
9423,47.000,4953.000
9424,40.000,4960.000
9425,41.000,4959.000
9426,39.000,4961.000
9427,16749.000,11749.000
9428,91.000,4909.000
9429,53.000,4947.000
9430,43.000,4957.000
9431,27747.000,22747.000
9432,71.000,4929.000
9433,46.000,4954.000
9434,40.000,4960.000
9435,65.000,4935.000
9436,16194.000,11194.000
9437,65.000,4935.000
9438,33.000,4967.000
9439,18147.000,13147.000
9440,75.000,4925.000
9441,4591.000,409.000
9442,51.000,4949.000
9443,11849.000,6849.000
9444,61.000,4939.000
9445,37.000,4963.000
9446,13137.000,8137.000
9447,85.000,4915.000
9448,68.000,4932.000
9449,30663.000,25663.000
9450,70.000,4930.000
9451,42.000,4958.000
9452,38.000,4962.000
9453,37.000,4963.000
9454,36.000,4964.000
9455,13995.000,8995.000
9456,75.000,4925.000
9457,45.000,4955.000
9458,14214.000,9214.000
9459,61.000,4939.000
9460,35.000,4965.000
9461,31850.000,26850.000
9462,373.000,4627.000
9463,44.000,4956.000
9464,42.000,4958.000
9465,35.000,4965.000
9466,37.000,4963.000
9467,16444.000,11444.000
9468,16028.000,11028.000
9469,506.000,4494.000
9470,52.000,4948.000
9471,42.000,4958.000
9472,43.000,4957.000
9473,175.000,4825.000
9474,31660.000,26660.000
9475,79.000,4921.000
9476,52.000,4948.000
9477,35.000,4965.000
9478,30.000,4970.000
9479,32.000,4968.000
9480,36352.000,31352.000
9481,59.000,4941.000
9482,47.000,4953.000
9483,38.000,4962.000
9484,45.000,4955.000
9485,39.000,4961.000
9486,2180.000,2820.000
9487,137.000,4863.000
9488,19923.000,14923.000
9489,283.000,4717.000
9490,51.000,4949.000
9491,39.000,4961.000
9492,15829.000,10829.000
9493,69.000,4931.000
9494,44.000,4956.000
9495,15737.000,10737.000
9496,77.000,4923.000
9497,43.000,4957.000
9498,36.000,4964.000
9499,10726.000,5726.000
9500,22475.000,17475.000
9501,80.000,4920.000
9502,58.000,4942.000
9503,36.000,4964.000
9504,33.000,4967.000
9505,22399.000,17399.000
9506,79.000,4921.000
9507,46.000,4954.000
9508,37.000,4963.000
9509,30.000,4970.000
9510,14736.000,9736.000
9511,97.000,4903.000
9512,93.000,4907.000
9513,16732.000,11732.000
9514,62.000,4938.000
9515,38.000,4962.000
9516,29763.000,24763.000
9517,107.000,4893.000
9518,43.000,4957.000
9519,38.000,4962.000
9520,34.000,4966.000
9521,33.000,4967.000
9522,10759.000,5759.000
9523,64.000,4936.000
9524,15803.000,10803.000
9525,65.000,4935.000
9526,36.000,4964.000
9527,14449.000,9449.000
9528,69.000,4931.000
9529,43.000,4957.000
9530,17210.000,12210.000
9531,66.000,4934.000
9532,42.000,4958.000
9533,41.000,4959.000
9534,14062.000,9062.000
9535,5873.000,873.000
9536,64.000,4936.000
9537,25244.000,20244.000
9538,93.000,4907.000
9539,52.000,4948.000
9540,42.000,4958.000
9541,42.000,4958.000
9542,38.000,4962.000
9543,28713.000,23713.000
9544,63.000,4937.000
9545,46.000,4954.000
9546,39.000,4961.000
9547,36.000,4964.000
9548,35.000,4965.000
9549,15409.000,10409.000
9550,64.000,4936.000
9551,39.000,4961.000
9552,16901.000,11901.000
9553,120.000,4880.000
9554,41.000,4959.000
9555,34414.000,29414.000
9556,90.000,4910.000
9557,58.000,4942.000
9558,76.000,4924.000
9559,47.000,4953.000
9560,100.000,4900.000
9561,44.000,4956.000
9562,9238.000,4238.000
9563,17085.000,12085.000
9564,210.000,4790.000
9565,44.000,4956.000
9566,36.000,4964.000
9567,15275.000,10275.000
9568,79.000,4921.000
9569,49.000,4951.000
9570,42.000,4958.000
9571,32223.000,27223.000
9572,79.000,4921.000
9573,44.000,4956.000
9574,40.000,4960.000
9575,32.000,4968.000
9576,30.000,4970.000
9577,28276.000,23276.000
9578,81.000,4919.000
9579,45.000,4955.000
9580,39.000,4961.000
9581,37.000,4963.000
9582,39.000,4961.000
9583,16073.000,11073.000
9584,68.000,4932.000
9585,40.000,4960.000
9586,31109.000,26109.000
9587,79.000,4921.000
9588,50.000,4950.000
9589,36.000,4964.000
9590,37.000,4963.000
9591,39.000,4961.000
9592,14893.000,9893.000
9593,165.000,4835.000
9594,45.000,4955.000
9595,30834.000,25834.000
9596,66.000,4934.000
9597,40.000,4960.000
9598,36.000,4964.000
9599,39.000,4961.000
9600,35.000,4965.000
9601,35.000,4965.000
9602,15578.000,10578.000
9603,76.000,4924.000
9604,37.000,4963.000
9605,15252.000,10252.000
9606,65.000,4935.000
9607,56.000,4944.000
9608,14589.000,9589.000
9609,82.000,4918.000
9610,46.000,4954.000
9611,17418.000,12418.000
9612,87.000,4913.000
9613,39.000,4961.000
9614,27998.000,22998.000
9615,67.000,4933.000
9616,40.000,4960.000
9617,53.000,4947.000
9618,34.000,4966.000
9619,30.000,4970.000
9620,29565.000,24565.000
9621,76.000,4924.000
9622,36.000,4964.000
9623,30.000,4970.000
9624,29.000,4971.000
9625,30.000,4970.000
9626,31702.000,26702.000
9627,91.000,4909.000
9628,46.000,4954.000
9629,41.000,4959.000
9630,42.000,4958.000
9631,62.000,4938.000
9632,30474.000,25474.000
9633,78.000,4922.000
9634,50.000,4950.000
9635,54.000,4946.000
9636,50.000,4950.000
9637,33.000,4967.000
9638,21265.000,16265.000
9639,437.000,4563.000
9640,58.000,4942.000
9641,35.000,4965.000
9642,34.000,4966.000
9643,10437.000,5437.000
9644,106.000,4894.000
9645,13901.000,8901.000
9646,242.000,4758.000
9647,40.000,4960.000
9648,20669.000,15669.000
9649,96.000,4904.000
9650,55.000,4945.000
9651,32.000,4968.000
9652,10331.000,5331.000
9653,75.000,4925.000
9654,15610.000,10610.000
9655,67.000,4933.000
9656,47.000,4953.000
9657,15357.000,10357.000
9658,58.000,4942.000
9659,35.000,4965.000
9660,14307.000,9307.000
9661,15019.000,10019.000
9662,62.000,4938.000
9663,35.000,4965.000
9664,31.000,4969.000
9665,40.000,4960.000
9666,36914.000,31914.000
9667,81.000,4919.000
9668,47.000,4953.000
9669,34.000,4966.000
9670,48.000,4952.000
9671,41.000,4959.000
9672,36.000,4964.000
9673,36.000,4964.000
9674,27538.000,22538.000
9675,68.000,4932.000
9676,39.000,4961.000
9677,33.000,4967.000
9678,32.000,4968.000
9679,14349.000,9349.000
9680,67.000,4933.000
9681,45.000,4955.000
9682,15463.000,10463.000
9683,76.000,4924.000
9684,58.000,4942.000
9685,13868.000,8868.000
9686,96.000,4904.000
9687,46.000,4954.000
9688,30796.000,25796.000
9689,48.000,4952.000
9690,32.000,4968.000
9691,31.000,4969.000
9692,30.000,4970.000
9693,31.000,4969.000
9694,13995.000,8995.000
9695,71.000,4929.000
9696,43.000,4957.000
9697,14570.000,9570.000
9698,64.000,4936.000
9699,37.000,4963.000
9700,16775.000,11775.000
9701,70.000,4930.000
9702,39.000,4961.000
9703,30175.000,25175.000
9704,83.000,4917.000
9705,42.000,4958.000
9706,46.000,4954.000
9707,51.000,4949.000
9708,36.000,4964.000
9709,14582.000,9582.000
9710,83.000,4917.000
9711,38.000,4962.000
9712,33800.000,28800.000
9713,183.000,4817.000
9714,40.000,4960.000
9715,33.000,4967.000
9716,36.000,4964.000
9717,33.000,4967.000
9718,33.000,4967.000
9719,24707.000,19707.000
9720,135.000,4865.000
9721,50.000,4950.000
9722,41.000,4959.000
9723,37.000,4963.000
9724,17789.000,12789.000
9725,107.000,4893.000
9726,44.000,4956.000
9727,52.000,4948.000
9728,13392.000,8392.000
9729,71.000,4929.000
9730,37706.000,32706.000
9731,69.000,4931.000
9732,45.000,4955.000
9733,41.000,4959.000
9734,40.000,4960.000
9735,40.000,4960.000
9736,43.000,4957.000
9737,41.000,4959.000
9738,23999.000,18999.000
9739,84.000,4916.000
9740,361.000,4639.000
9741,47.000,4953.000
9742,42.000,4958.000
9743,30816.000,25816.000
9744,131.000,4869.000
9745,39.000,4961.000
9746,48.000,4952.000
9747,49.000,4951.000
9748,45.000,4955.000
9749,14450.000,9450.000
9750,69.000,4931.000
9751,43.000,4957.000
9752,30914.000,25914.000
9753,80.000,4920.000
9754,43.000,4957.000
9755,34.000,4966.000
9756,38.000,4962.000
9757,34.000,4966.000
9758,32441.000,27441.000
9759,98.000,4902.000
9760,55.000,4945.000
9761,44.000,4956.000
9762,217.000,4783.000
9763,32.000,4968.000
9764,29.000,4971.000
9765,33676.000,28676.000
9766,78.000,4922.000
9767,45.000,4955.000
9768,34.000,4966.000
9769,31.000,4969.000
9770,43.000,4957.000
9771,34.000,4966.000
9772,15379.000,10379.000
9773,63.000,4937.000
9774,38.000,4962.000
9775,32583.000,27583.000
9776,66.000,4934.000
9777,38.000,4962.000
9778,34.000,4966.000
9779,34.000,4966.000
9780,33.000,4967.000
9781,24988.000,19988.000
9782,192.000,4808.000
9783,86.000,4914.000
9784,43.000,4957.000
9785,37.000,4963.000
9786,13393.000,8393.000
9787,89.000,4911.000
9788,44.000,4956.000
9789,15926.000,10926.000
9790,205.000,4795.000
9791,106.000,4894.000
9792,28808.000,23808.000
9793,98.000,4902.000
9794,41.000,4959.000
9795,35.000,4965.000
9796,32.000,4968.000
9797,39.000,4961.000
9798,18609.000,13609.000
9799,70.000,4930.000
9800,38.000,4962.000
9801,88.000,4912.000
9802,11328.000,6328.000
9803,67.000,4933.000
9804,36946.000,31946.000
9805,136.000,4864.000
9806,45.000,4955.000
9807,42.000,4958.000
9808,41.000,4959.000
9809,41.000,4959.000
9810,36.000,4964.000
9811,35.000,4965.000
9812,33527.000,28527.000
9813,114.000,4886.000
9814,31.000,4969.000
9815,28.000,4972.000
9816,28.000,4972.000
9817,27.000,4973.000
9818,26243.000,21243.000
9819,81.000,4919.000
9820,36.000,4964.000
9821,33.000,4967.000
9822,32.000,4968.000
9823,31.000,4969.000
9824,16433.000,11433.000
9825,66.000,4934.000
9826,37.000,4963.000
9827,10928.000,5928.000
9828,292.000,4708.000
9829,19415.000,14415.000
9830,99.000,4901.000
9831,46.000,4954.000
9832,44.000,4956.000
9833,9538.000,4538.000
9834,64.000,4936.000
9835,36718.000,31718.000
9836,152.000,4848.000
9837,47.000,4953.000
9838,36.000,4964.000
9839,36.000,4964.000
9840,31.000,4969.000
9841,31.000,4969.000
9842,7556.000,2556.000
9843,62.000,4938.000
9844,29236.000,24236.000
9845,177.000,4823.000
9846,42.000,4958.000
9847,36.000,4964.000
9848,46.000,4954.000
9849,47.000,4953.000
9850,29671.000,24671.000
9851,85.000,4915.000
9852,38.000,4962.000
9853,36.000,4964.000
9854,36.000,4964.000
9855,32.000,4968.000
9856,30165.000,25165.000
9857,80.000,4920.000
9858,40.000,4960.000
9859,28.000,4972.000
9860,19.000,4981.000
9861,20.000,4980.000
9862,32790.000,27790.000
9863,72.000,4928.000
9864,42.000,4958.000
9865,14227.000,9227.000
9866,62.000,4938.000
9867,120.000,4880.000
9868,33.000,4967.000
9869,31.000,4969.000
9870,29.000,4971.000
9871,14337.000,9337.000
9872,128.000,4872.000
9873,37.000,4963.000
9874,16972.000,11972.000
9875,70.000,4930.000
9876,40.000,4960.000
9877,37.000,4963.000
9878,13905.000,8905.000
9879,96.000,4904.000
9880,48.000,4952.000
9881,34488.000,29488.000
9882,75.000,4925.000
9883,51.000,4949.000
9884,38.000,4962.000
9885,1672.000,3328.000
9886,43.000,4957.000
9887,16072.000,11072.000
9888,70.000,4930.000
9889,38.000,4962.000
9890,121.000,4879.000
9891,17359.000,12359.000
9892,77.000,4923.000
9893,42.000,4958.000
9894,18245.000,13245.000
9895,67.000,4933.000
9896,47.000,4953.000
9897,380.000,4620.000
9898,7812.000,2812.000
9899,390.000,4610.000
9900,25986.000,20986.000
9901,71.000,4929.000
9902,55.000,4945.000
9903,51.000,4949.000
9904,39.000,4961.000
9905,32304.000,27304.000
9906,73.000,4927.000
9907,40.000,4960.000
9908,105.000,4895.000
9909,39.000,4961.000
9910,35.000,4965.000
9911,32.000,4968.000
9912,28459.000,23459.000
9913,306.000,4694.000
9914,78.000,4922.000
9915,38.000,4962.000
9916,35.000,4965.000
9917,14829.000,9829.000
9918,131.000,4869.000
9919,65.000,4935.000
9920,41.000,4959.000
9921,14197.000,9197.000
9922,98.000,4902.000
9923,16187.000,11187.000
9924,84.000,4916.000
9925,114.000,4886.000
9926,45.000,4955.000
9927,32111.000,27111.000
9928,167.000,4833.000
9929,40.000,4960.000
9930,32.000,4968.000
9931,37.000,4963.000
9932,37.000,4963.000
9933,14008.000,9008.000
9934,58.000,4942.000
9935,35.000,4965.000
9936,13847.000,8847.000
9937,94.000,4906.000
9938,248.000,4752.000
9939,32964.000,27964.000
9940,99.000,4901.000
9941,39.000,4961.000
9942,35.000,4965.000
9943,35.000,4965.000
9944,33.000,4967.000
9945,13163.000,8163.000
9946,135.000,4865.000
9947,52.000,4948.000
9948,30364.000,25364.000
9949,107.000,4893.000
9950,195.000,4805.000
9951,38.000,4962.000
9952,43.000,4957.000
9953,95.000,4905.000
9954,17100.000,12100.000
9955,71.000,4929.000
9956,16693.000,11693.000
9957,95.000,4905.000
9958,80.000,4920.000
9959,68.000,4932.000
9960,49.000,4951.000
9961,28908.000,23908.000
9962,84.000,4916.000
9963,46.000,4954.000
9964,37.000,4963.000
9965,34.000,4966.000
9966,33.000,4967.000
9967,21854.000,16854.000
9968,83.000,4917.000
9969,63.000,4937.000
9970,47.000,4953.000
9971,13979.000,8979.000
9972,140.000,4860.000
9973,183.000,4817.000
9974,48744.000,43744.000
9975,88.000,4912.000
9976,47.000,4953.000
9977,207.000,4793.000
9978,50.000,4950.000
9979,137.000,4863.000
9980,102.000,4898.000
9981,34.000,4966.000
9982,57.000,4943.000
9983,32.000,4968.000
9984,28674.000,23674.000
9985,182.000,4818.000
9986,48.000,4952.000
9987,36.000,4964.000
9988,35.000,4965.000
9989,33.000,4967.000
9990,27061.000,22061.000
9991,157.000,4843.000
9992,45.000,4955.000
9993,37.000,4963.000
9994,34.000,4966.000
9995,13764.000,8764.000
9996,107.000,4893.000
9997,39.000,4961.000
9998,29651.000,24651.000
9999,125.000,4875.000
10000,57.000,4943.000
10001,40.000,4960.000
10002,33.000,4967.000
10003,34.000,4966.000
10004,34995.000,29995.000
10005,94.000,4906.000
10006,42.000,4958.000
10007,118.000,4882.000
10008,47.000,4953.000
10009,86.000,4914.000
10010,88.000,4912.000
10011,25160.000,20160.000
10012,70.000,4930.000
10013,36.000,4964.000
10014,38.000,4962.000
10015,34.000,4966.000
10016,17365.000,12365.000
10017,80.000,4920.000
10018,41.000,4959.000
10019,35.000,4965.000
10020,29261.000,24261.000
10021,72.000,4928.000
10022,99.000,4901.000
10023,35.000,4965.000
10024,33.000,4967.000
10025,32.000,4968.000
10026,14395.000,9395.000
10027,60.000,4940.000
10028,34.000,4966.000
10029,28460.000,23460.000
10030,88.000,4912.000
10031,39.000,4961.000
10032,34.000,4966.000
10033,36.000,4964.000
10034,16161.000,11161.000
10035,211.000,4789.000
10036,36.000,4964.000
10037,31.000,4969.000
10038,21666.000,16666.000
10039,95.000,4905.000
10040,72.000,4928.000
10041,55.000,4945.000
10042,23245.000,18245.000
10043,87.000,4913.000
10044,48.000,4952.000
10045,31.000,4969.000
10046,40.000,4960.000
10047,38428.000,33428.000
10048,251.000,4749.000
10049,38.000,4962.000
10050,32.000,4968.000
10051,31.000,4969.000
10052,30.000,4970.000
10053,32.000,4968.000
10054,11876.000,6876.000
10055,64.000,4936.000
10056,44.000,4956.000
10057,10957.000,5957.000
10058,59.000,4941.000
10059,29980.000,24980.000
10060,245.000,4755.000
10061,41.000,4959.000
10062,35.000,4965.000
10063,33.000,4967.000
10064,34.000,4966.000
10065,16334.000,11334.000
10066,54.000,4946.000
10067,31.000,4969.000
10068,29979.000,24979.000
10069,51.000,4949.000
10070,34.000,4966.000
10071,35.000,4965.000
10072,33.000,4967.000
10073,31.000,4969.000
10074,14641.000,9641.000
10075,118.000,4882.000
10076,46.000,4954.000
10077,14161.000,9161.000
10078,126.000,4874.000
10079,83.000,4917.000
10080,16304.000,11304.000
10081,69.000,4931.000
10082,47.000,4953.000
10083,33.000,4967.000
10084,15621.000,10621.000
10085,67.000,4933.000
10086,39.000,4961.000
10087,30764.000,25764.000
10088,69.000,4931.000
10089,51.000,4949.000
10090,51.000,4949.000
10091,42.000,4958.000
10092,62.000,4938.000
10093,29176.000,24176.000
10094,113.000,4887.000
10095,34.000,4966.000
10096,33.000,4967.000
10097,33.000,4967.000
10098,31.000,4969.000
10099,30774.000,25774.000
10100,114.000,4886.000
10101,122.000,4878.000
10102,43.000,4957.000
10103,33.000,4967.000
10104,32.000,4968.000
10105,35909.000,30909.000
10106,119.000,4881.000
10107,57.000,4943.000
10108,72.000,4928.000
10109,157.000,4843.000
10110,37.000,4963.000
10111,83.000,4917.000
10112,9279.000,4279.000
10113,124.000,4876.000
10114,15133.000,10133.000
10115,90.000,4910.000
10116,48.000,4952.000
10117,15923.000,10923.000
10118,63.000,4937.000
10119,34.000,4966.000
10120,30777.000,25777.000
10121,88.000,4912.000
10122,50.000,4950.000
10123,129.000,4871.000
10124,34.000,4966.000
10125,30.000,4970.000
10126,30.000,4970.000
10127,13269.000,8269.000
10128,76.000,4924.000
10129,32253.000,27253.000
10130,144.000,4856.000
10131,40.000,4960.000
10132,35.000,4965.000
10133,33.000,4967.000
10134,32.000,4968.000
10135,35.000,4965.000
10136,29348.000,24348.000
10137,68.000,4932.000
10138,37.000,4963.000
10139,16209.000,11209.000
10140,65.000,4935.000
10141,71.000,4929.000
10142,45.000,4955.000
10143,137.000,4863.000
10144,38.000,4962.000
10145,29957.000,24957.000
10146,71.000,4929.000
10147,53.000,4947.000
10148,44.000,4956.000
10149,38.000,4962.000
10150,36.000,4964.000
10151,15548.000,10548.000
10152,86.000,4914.000
10153,137.000,4863.000
10154,30590.000,25590.000
10155,147.000,4853.000
10156,41.000,4959.000
10157,15726.000,10726.000
10158,103.000,4897.000
10159,45.000,4955.000
10160,36.000,4964.000
10161,39.000,4961.000
10162,32.000,4968.000
10163,31.000,4969.000
10164,34175.000,29175.000
10165,64.000,4936.000
10166,309.000,4691.000
10167,51.000,4949.000
10168,41.000,4959.000
10169,38.000,4962.000
10170,11617.000,6617.000
10171,58.000,4942.000
10172,28.000,4972.000
10173,15426.000,10426.000
10174,57.000,4943.000
10175,35.000,4965.000
10176,13955.000,8955.000
10177,67.000,4933.000
10178,33.000,4967.000
10179,33330.000,28330.000
10180,91.000,4909.000
10181,47.000,4953.000
10182,34.000,4966.000
10183,34.000,4966.000
10184,36.000,4964.000
10185,35.000,4965.000
10186,14042.000,9042.000
10187,64.000,4936.000
10188,29741.000,24741.000
10189,241.000,4759.000
10190,49.000,4951.000
10191,43.000,4957.000
10192,36.000,4964.000
10193,39.000,4961.000
10194,15339.000,10339.000
10195,60.000,4940.000
10196,42.000,4958.000
10197,30488.000,25488.000
10198,65.000,4935.000
10199,40.000,4960.000
10200,14743.000,9743.000
10201,156.000,4844.000
10202,47.000,4953.000
10203,41.000,4959.000
10204,34.000,4966.000
10205,34.000,4966.000
10206,34.000,4966.000
10207,17218.000,12218.000
10208,45.000,4955.000
10209,33.000,4967.000
10210,16945.000,11945.000
10211,67.000,4933.000
10212,37.000,4963.000
10213,11752.000,6752.000
10214,17785.000,12785.000
10215,73.000,4927.000
10216,62.000,4938.000
10217,56.000,4944.000
10218,92.000,4908.000
10219,13078.000,8078.000
10220,80.000,4920.000
10221,43.000,4957.000
10222,35011.000,30011.000
10223,68.000,4932.000
10224,55.000,4945.000
10225,83.000,4917.000
10226,45.000,4955.000
10227,13097.000,8097.000
10228,74.000,4926.000
10229,37.000,4963.000
10230,32.000,4968.000
10231,43.000,4957.000
10232,30205.000,25205.000
10233,94.000,4906.000
10234,49.000,4951.000
10235,39.000,4961.000
10236,48.000,4952.000
10237,38.000,4962.000
10238,19831.000,14831.000
10239,62.000,4938.000
10240,34.000,4966.000
10241,32.000,4968.000
10242,26531.000,21531.000
10243,148.000,4852.000
10244,80.000,4920.000
10245,142.000,4858.000
10246,42.000,4958.000
10247,12984.000,7984.000
10248,96.000,4904.000
10249,46.000,4954.000
10250,15609.000,10609.000
