t,steps_j4,steps_j5,steps_j6,deg_j6_cmd,enc_j6_raw,enc_valid
64.4142,0,0,0,0.000,1,1
64.4366,0,0,0,0.000,1,1
64.4568,0,0,0,0.000,1,1
64.4835,0,0,0,0.000,1,1
64.5057,0,0,0,0.000,1,1
64.5333,0,0,0,0.000,1,1
64.5567,0,0,0,0.000,1,1
64.5777,0,0,0,0.000,1,1
64.5982,0,0,0,0.000,1,1
64.6191,0,0,0,0.000,1,1
64.6418,0,0,0,0.000,1,1
64.6651,0,0,0,0.000,0,1
64.6883,0,0,0,0.000,0,1
64.7143,0,0,0,0.000,0,1
64.7349,0,0,0,0.000,0,1
64.7559,0,0,0,0.000,0,1
64.7773,0,0,0,0.000,0,1
64.7976,0,0,0,0.000,0,1
64.8184,0,0,0,0.000,0,1
64.8388,0,0,0,0.000,0,1
64.8597,0,0,0,0.000,0,1
64.8807,0,0,0,0.000,0,1
64.9014,0,0,0,0.000,0,1
64.9226,0,0,0,0.000,0,1
64.9429,0,0,0,0.000,0,1
64.9643,0,0,0,0.000,0,1
64.9849,0,0,0,0.000,0,1
65.0084,0,0,0,0.000,0,1
65.0296,0,0,0,0.000,0,1
65.0500,0,0,0,0.000,0,1
65.0703,0,0,0,0.000,0,1
65.0905,0,0,0,0.000,0,1
65.1111,0,0,0,0.000,0,1
65.1320,0,0,0,0.000,0,1
65.1522,0,0,0,0.000,0,1
65.1733,0,0,0,0.000,0,1
65.1936,0,0,0,0.000,0,1
65.2143,0,0,0,0.000,0,1
65.2350,0,0,0,0.000,0,1
65.2554,0,0,0,0.000,0,1
65.2763,0,0,0,0.000,0,1
65.2979,0,0,0,0.000,0,1
65.3185,0,0,0,0.000,0,1
65.3387,0,0,0,0.000,0,1
65.3594,0,0,0,0.000,0,1
65.3799,0,0,0,0.000,0,1
65.4010,0,0,0,0.000,0,1
65.4221,0,0,0,0.000,0,1
65.4424,0,0,0,0.000,0,1
65.4629,0,0,0,0.000,0,1
65.4833,0,0,0,0.000,0,1
65.5036,0,0,0,0.000,0,1
65.5241,0,0,0,0.000,0,1
65.5466,0,0,0,0.000,0,1
65.5673,0,0,0,0.000,0,1
65.5891,0,0,0,0.000,0,1
65.6099,0,0,0,0.000,0,1
65.6301,0,0,0,0.000,0,1
65.6506,0,0,0,0.000,0,1
65.6719,0,0,0,0.000,0,1
65.6925,0,0,0,0.000,0,1
65.7131,0,0,0,0.000,0,1
65.7337,0,0,0,0.000,0,1
65.7539,0,0,0,0.000,0,1
65.7745,0,0,0,0.000,0,1
65.7950,0,0,0,0.000,0,1
65.8156,0,0,0,0.000,0,1
65.8360,0,0,0,0.000,0,1
65.8562,0,0,0,0.000,0,1
65.8765,0,0,0,0.000,0,1
65.8980,0,0,0,0.000,0,1
65.9188,0,0,0,0.000,0,1
65.9393,0,0,0,0.000,0,1
65.9607,0,0,0,0.000,0,1
65.9811,0,0,0,0.000,0,1
66.0014,0,0,0,0.000,0,1
66.0228,0,0,0,0.000,0,1
66.0434,0,0,0,0.000,0,1
66.0635,0,0,0,0.000,0,1
66.0838,0,0,0,0.000,0,1
66.1040,0,0,0,0.000,0,1
66.1246,0,0,0,0.000,0,1
66.1449,0,0,0,0.000,0,1
66.1656,0,0,0,0.000,0,1
66.1858,0,0,0,0.000,0,1
66.2062,0,0,0,0.000,0,1
66.2264,0,0,0,0.000,0,1
66.2471,0,0,0,0.000,0,1
66.2676,0,0,0,0.000,0,1
66.2889,0,0,0,0.000,0,1
66.3095,0,0,0,0.000,0,1
66.3298,0,0,0,0.000,0,1
66.3514,0,0,0,0.000,0,1
66.3737,0,0,0,0.000,0,1
66.3976,0,0,0,0.000,0,1
66.4235,0,0,0,0.000,0,1
66.4504,0,0,0,0.000,0,1
66.4710,0,0,0,0.000,0,1
66.4932,0,0,0,0.000,0,1
66.5179,0,0,0,0.000,0,1
66.5424,0,0,0,0.000,0,1
66.5674,0,0,0,0.000,0,1
66.5934,0,0,0,0.000,0,1
66.6266,0,0,0,0.000,0,1
66.6507,0,0,0,0.000,0,1
66.6744,0,0,0,0.000,0,1
66.7002,0,0,0,0.000,0,1
66.7208,0,0,0,0.000,0,1
66.7455,0,0,0,0.000,0,1
66.7677,0,0,0,0.000,0,1
66.7909,0,0,0,0.000,0,1
66.8152,0,0,0,0.000,0,1
66.8419,0,0,0,0.000,0,1
66.8670,0,0,0,0.000,0,1
66.8875,0,0,0,0.000,0,1
66.9082,0,0,0,0.000,0,1
66.9285,0,0,0,0.000,0,1
66.9490,0,0,0,0.000,0,1
66.9695,0,0,0,0.000,0,1
66.9899,0,0,0,0.000,0,1
67.0107,0,0,0,0.000,0,1
67.0333,0,0,0,0.000,0,1
67.0565,0,0,0,0.000,0,1
67.0829,0,0,0,0.000,0,1
67.1070,0,0,0,0.000,0,1
67.1278,0,0,0,0.000,0,1
67.1490,0,0,0,0.000,0,1
67.1697,0,0,0,0.000,0,1
67.1902,0,0,0,0.000,0,1
67.2106,0,0,0,0.000,0,1
67.2310,0,0,0,0.000,0,1
67.2516,0,0,0,0.000,0,1
67.2719,0,0,0,0.000,0,1
67.2924,0,0,0,0.000,0,1
67.3127,0,0,0,0.000,0,1
67.3331,0,0,0,0.000,0,1
67.3537,0,0,0,0.000,0,1
67.3752,0,0,0,0.000,0,1
67.3980,0,0,0,0.000,0,1
67.4189,0,0,0,0.000,0,1
67.4392,0,0,0,0.000,0,1
67.4598,0,0,0,0.000,0,1
67.4807,0,0,0,0.000,0,1
67.5019,0,0,0,0.000,0,1
67.5223,0,0,0,0.000,0,1
67.5427,0,0,0,0.000,0,1
67.5631,0,0,0,0.000,0,1
67.5833,0,0,0,0.000,0,1
67.6037,0,0,0,0.000,0,1
67.6242,0,0,0,0.000,0,1
67.6445,0,0,0,0.000,0,1
67.6664,0,0,0,0.000,0,1
67.6907,0,0,0,0.000,0,1
67.7115,0,0,0,0.000,0,1
67.7321,0,0,0,0.000,0,1
67.7527,0,0,0,0.000,0,1
67.7744,0,0,0,0.000,0,1
67.7951,0,0,0,0.000,0,1
67.8155,0,0,0,0.000,0,1
67.8358,0,0,0,0.000,0,1
67.8563,0,0,0,0.000,0,1
67.8770,0,0,0,0.000,0,1
67.8977,0,0,0,0.000,0,1
67.9185,0,0,0,0.000,0,1
67.9405,0,0,0,0.000,0,1
67.9660,0,0,0,0.000,0,1
67.9863,0,0,0,0.000,0,1
68.0074,0,0,0,0.000,0,1
68.0280,0,0,0,0.000,0,1
68.0481,0,0,0,0.000,0,1
68.0686,0,0,0,0.000,0,1
68.0892,0,0,0,0.000,0,1
68.1095,0,0,0,0.000,0,1
68.1297,0,0,0,0.000,0,1
68.1502,0,0,0,0.000,0,1
68.1706,0,0,0,0.000,0,1
68.1909,0,0,0,0.000,0,1
68.2114,0,0,0,0.000,0,1
68.2326,0,0,0,0.000,0,1
68.2537,0,0,0,0.000,0,1
68.2745,0,0,0,0.000,0,1
68.2977,0,0,0,0.000,0,1
68.3188,0,0,0,0.000,0,1
68.3397,0,0,0,0.000,0,1
68.3603,0,0,0,0.000,0,1
68.3814,0,0,0,0.000,0,1
68.4019,0,0,0,0.000,0,1
68.4221,0,0,0,0.000,0,1
68.4427,0,0,0,0.000,0,1
68.4633,0,0,0,0.000,0,1
68.4839,0,0,0,0.000,0,1
68.5042,0,0,0,0.000,0,1
68.5245,0,0,0,0.000,0,1
68.5447,0,0,0,0.000,0,1
68.5653,0,0,0,0.000,0,1
68.5859,0,0,0,0.000,0,1
68.6062,0,0,0,0.000,0,1
68.6267,0,0,0,0.000,0,1
68.6470,0,0,0,0.000,0,1
68.6684,0,0,0,0.000,0,1
68.6889,0,0,0,0.000,0,1
68.7103,0,0,0,0.000,0,1
68.7304,0,0,0,0.000,0,1
68.7511,0,0,0,0.000,0,1
68.7722,0,0,0,0.000,0,1
68.7929,0,0,0,0.000,0,1
68.8134,0,0,0,0.000,0,1
68.8339,0,0,0,0.000,0,1
68.8542,0,0,0,0.000,0,1
68.8745,0,0,0,0.000,0,1
68.8950,0,0,0,0.000,0,1
68.9154,0,0,0,0.000,0,1
68.9359,0,0,0,0.000,0,1
68.9564,0,0,0,0.000,0,1
68.9767,0,0,0,0.000,0,1
68.9973,0,0,0,0.000,0,1
69.0177,0,0,0,0.000,0,1
69.0382,0,0,0,0.000,0,1
69.0587,0,0,0,0.000,0,1
69.0790,0,0,0,0.000,0,1
69.0995,0,0,0,0.000,0,1
69.1199,0,0,0,0.000,0,1
69.1402,0,0,0,0.000,0,1
69.1606,0,0,0,0.000,0,1
69.1814,0,0,0,0.000,0,1
69.2016,0,0,0,0.000,0,1
69.2227,0,0,0,0.000,0,1
69.2437,0,0,0,0.000,0,1
69.2640,0,0,0,0.000,0,1
69.2845,0,0,0,0.000,0,1
69.3050,0,0,0,0.000,0,1
69.3256,0,0,0,0.000,0,1
69.3460,0,0,0,0.000,0,1
69.3664,0,0,0,0.000,0,1
69.3892,0,0,0,0.000,0,1
69.4101,0,0,0,0.000,0,1
69.4363,0,0,0,0.000,0,1
69.4597,0,0,0,0.000,0,1
69.4818,0,0,0,0.000,0,1
69.5026,0,0,0,0.000,0,1
69.5230,0,0,0,0.000,0,1
69.5442,0,0,0,0.000,0,1
69.5648,0,0,0,0.000,0,1
69.5854,0,0,0,0.000,0,1
69.6057,0,0,0,0.000,0,1
69.6269,0,0,0,0.000,0,1
69.6474,0,0,0,0.000,0,1
69.6684,0,0,0,0.000,0,1
69.6891,0,0,0,0.000,0,1
69.7094,0,0,0,0.000,0,1
69.7313,0,0,0,0.000,0,1
69.7520,0,0,0,0.000,0,1
69.7724,0,0,0,0.000,0,1
69.7929,0,0,0,0.000,0,1
69.8135,0,0,0,0.000,0,1
69.8338,0,0,0,0.000,0,1
69.8562,0,0,0,0.000,0,1
69.8770,0,0,0,0.000,0,1
69.8988,0,0,0,0.000,0,1
69.9195,0,0,0,0.000,0,1
69.9401,0,0,0,0.000,0,1
69.9604,0,0,0,0.000,0,1
69.9808,0,0,0,0.000,0,1
70.0011,0,0,0,0.000,0,1
70.0215,0,0,0,0.000,0,1
70.0420,0,0,0,0.000,0,1
70.0625,0,0,0,0.000,0,1
70.0854,0,0,0,0.000,0,1
70.1057,0,0,0,0.000,0,1
70.1261,0,0,0,0.000,0,1
70.1495,0,0,0,0.000,0,1
70.1705,0,0,0,0.000,0,1
70.1910,0,0,0,0.000,0,1
70.2113,0,0,0,0.000,0,1
70.2325,0,0,0,0.000,0,1
70.2529,0,0,0,0.000,0,1
70.2754,0,0,0,0.000,0,1
70.3049,0,0,0,0.000,0,1
70.3272,0,0,0,0.000,0,1
70.3479,0,0,0,0.000,0,1
70.3691,0,0,0,0.000,0,1
70.3892,0,0,0,0.000,0,1
70.4096,0,0,0,0.000,0,1
70.4297,0,0,0,0.000,0,1
70.4506,0,0,0,0.000,0,1
70.4710,0,0,0,0.000,0,1
70.4915,0,0,0,0.000,0,1
70.5120,0,0,0,0.000,0,1
70.5322,0,0,0,0.000,0,1
70.5525,0,0,0,0.000,0,1
70.5731,0,0,0,0.000,0,1
70.5935,0,0,0,0.000,0,1
70.6138,0,0,0,0.000,0,1
70.6343,0,0,0,0.000,0,1
70.6544,0,0,0,0.000,0,1
70.6750,0,0,0,0.000,0,1
70.6955,0,0,0,0.000,0,1
70.7161,0,0,0,0.000,0,1
70.7369,0,0,0,0.000,0,1
70.7574,0,0,0,0.000,0,1
70.7780,0,0,0,0.000,0,1
70.7983,0,0,0,0.000,0,1
70.8187,0,0,0,0.000,0,1
70.8399,0,0,0,0.000,0,1
70.8605,0,0,0,0.000,0,1
70.8812,0,0,0,0.000,0,1
70.9019,0,0,0,0.000,0,1
70.9224,0,0,0,0.000,0,1
70.9430,0,0,0,0.000,0,1
70.9635,0,0,0,0.000,0,1
70.9838,0,0,0,0.000,0,1
71.0043,0,0,0,0.000,0,1
71.0249,0,0,0,0.000,0,1
71.0455,0,0,0,0.000,0,1
71.0656,0,0,0,0.000,0,1
71.0867,0,0,0,0.000,0,1
71.1070,0,0,0,0.000,0,1
71.1274,0,0,0,0.000,0,1
71.1479,0,0,0,0.000,0,1
71.1684,0,0,0,0.000,0,1
71.1886,0,0,0,0.000,0,1
71.2090,0,0,0,0.000,0,1
71.2294,0,0,0,0.000,0,1
71.2501,0,0,0,0.000,0,1
71.2730,0,0,0,0.000,0,1
71.2945,0,0,0,0.000,0,1
71.3151,0,0,0,0.000,0,1
71.3360,0,0,0,0.000,0,1
71.3573,0,0,0,0.000,0,1
71.3779,0,0,0,0.000,0,1
71.3993,0,0,0,0.000,0,1
71.4196,0,0,0,0.000,0,1
71.4404,0,0,0,0.000,0,1
71.4610,0,0,0,0.000,0,1
71.4813,0,0,0,0.000,0,1
71.5026,0,0,0,0.000,0,1
71.5237,0,0,0,0.000,0,1
71.5440,0,0,0,0.000,0,1
71.5643,0,0,0,0.000,0,1
71.5845,0,0,0,0.000,0,1
71.6048,0,0,0,0.000,0,1
71.6249,0,0,0,0.000,0,1
71.6452,0,0,0,0.000,0,1
71.6655,0,0,0,0.000,0,1
71.6861,0,0,0,0.000,0,1
71.7063,0,0,0,0.000,0,1
71.7268,0,0,0,0.000,0,1
71.7478,0,0,0,0.000,0,1
71.7683,0,0,0,0.000,0,1
71.7888,0,0,0,0.000,0,1
71.8092,0,0,0,0.000,0,1
71.8298,0,0,0,0.000,0,1
71.8500,0,0,0,0.000,0,1
71.8703,0,0,0,0.000,0,1
71.8911,0,0,0,0.000,0,1
71.9121,0,0,0,0.000,0,1
71.9327,0,0,0,0.000,0,1
71.9528,0,0,0,0.000,0,1
71.9742,0,0,0,0.000,0,1
71.9950,0,0,0,0.000,0,1
72.0156,0,0,0,0.000,0,1
72.0358,0,0,0,0.000,0,1
72.0560,0,0,0,0.000,0,1
72.0763,0,0,0,0.000,0,1
72.0968,0,0,0,0.000,0,1
72.1172,0,0,0,0.000,0,1
72.1377,0,0,0,0.000,0,1
72.1585,0,0,0,0.000,0,1
72.1792,0,0,0,0.000,0,1
72.1997,0,0,0,0.000,0,1
72.2201,0,0,0,0.000,0,1
72.2406,0,0,0,0.000,0,1
72.2618,0,0,0,0.000,0,1
72.2821,0,0,0,0.000,0,1
72.3024,0,0,0,0.000,0,1
72.3226,0,0,0,0.000,0,1
72.3433,0,0,0,0.000,0,1
72.3652,0,0,0,0.000,0,1
72.3879,0,0,0,0.000,0,1
72.4082,0,0,0,0.000,0,1
72.4296,0,0,0,0.000,0,1
72.4501,0,0,0,0.000,0,1
72.4706,0,0,0,0.000,0,1
72.4909,0,0,0,0.000,0,1
72.5112,0,0,0,0.000,0,1
72.5320,0,0,0,0.000,0,1
72.5527,0,0,0,0.000,0,1
72.5731,0,0,0,0.000,0,1
72.5939,0,0,0,0.000,0,1
72.6143,0,0,0,0.000,0,1
72.6349,0,0,0,0.000,0,1
72.6552,0,0,0,0.000,0,1
72.6753,0,0,0,0.000,0,1
72.6960,0,0,0,0.000,0,1
72.7167,0,0,0,0.000,0,1
72.7372,0,0,0,0.000,0,1
72.7577,0,0,0,0.000,0,1
72.7824,0,0,0,0.000,0,1
72.8088,0,0,0,0.000,0,1
72.8362,0,0,0,0.000,0,1
72.8929,0,0,0,0.000,0,1
72.9265,0,0,0,0.000,0,1
72.9597,0,0,0,0.000,0,1
72.9844,0,0,0,0.000,0,1
73.0087,0,0,0,0.000,0,1
73.0333,0,0,0,0.000,0,1
73.0570,0,0,0,0.000,0,1
73.0775,0,0,0,0.000,0,1
73.0997,0,0,0,0.000,0,1
73.1230,0,0,0,0.000,0,1
73.1439,0,0,0,0.000,0,1
73.1644,0,0,0,0.000,0,1
73.1849,0,0,0,0.000,0,1
73.2055,0,0,0,0.000,0,1
73.2257,0,0,0,0.000,0,1
73.2462,0,0,0,0.000,0,1
73.2666,0,0,0,0.000,0,1
73.2870,0,0,0,0.000,0,1
73.3096,0,0,0,0.000,0,1
73.3328,0,0,0,0.000,0,1
73.3576,0,0,0,0.000,0,1
73.3788,0,0,0,0.000,0,1
73.4013,0,0,0,0.000,0,1
73.4272,0,0,0,0.000,0,1
73.4593,0,0,0,0.000,0,1
73.4846,0,0,0,0.000,0,1
73.5104,0,0,0,0.000,0,1
73.5322,0,0,0,0.000,0,1
73.5527,0,0,0,0.000,0,1
73.5729,0,0,0,0.000,0,1
73.5940,0,0,0,0.000,0,1
73.6153,0,0,0,0.000,0,1
73.6359,0,0,0,0.000,0,1
73.6562,0,0,0,0.000,0,1
73.6771,0,0,0,0.000,0,1
73.6980,0,0,0,0.000,0,1
73.7185,0,0,0,0.000,0,1
73.7460,0,0,0,0.000,0,1
73.7669,0,0,0,0.000,0,1
73.7914,0,0,0,0.000,0,1
73.8172,0,0,0,0.000,0,1
73.8439,0,0,0,0.000,0,1
73.8661,0,0,0,0.000,0,1
73.8872,0,0,0,0.000,0,1
73.9085,0,0,0,0.000,0,1
73.9296,0,0,0,0.000,0,1
73.9501,0,0,0,0.000,0,1
73.9705,0,0,0,0.000,0,1
73.9913,0,0,0,0.000,0,1
74.0116,0,0,0,0.000,0,1
74.0318,0,0,0,0.000,0,1
74.0529,0,0,0,0.000,0,1
74.0733,0,0,0,0.000,0,1
74.0940,0,0,0,0.000,0,1
74.1179,0,0,0,0.000,0,1
74.1460,0,0,0,0.000,0,1
74.1667,0,0,0,0.000,0,1
74.1880,0,0,0,0.000,0,1
74.2085,0,0,0,0.000,0,1
74.2299,0,0,0,0.000,0,1
74.2504,0,0,0,0.000,0,1
74.2712,0,0,0,0.000,0,1
74.2915,0,0,0,0.000,0,1
74.3119,0,0,0,0.000,0,1
74.3320,0,0,0,0.000,0,1
74.3529,0,0,0,0.000,0,1
74.3732,0,0,0,0.000,0,1
74.3941,0,0,0,0.000,0,1
74.4168,0,0,0,0.000,0,1
74.4373,0,0,0,0.000,0,1
74.4584,0,0,0,0.000,0,1
74.4813,0,0,0,0.000,0,1
74.5021,0,0,0,0.000,0,1
74.5224,0,0,0,0.000,0,1
74.5429,0,0,0,0.000,0,1
74.5632,0,0,0,0.000,0,1
74.5836,0,0,0,0.000,0,1
74.6044,0,0,0,0.000,0,1
74.6250,0,0,0,0.000,0,1
74.6455,0,0,0,0.000,0,1
74.6667,0,0,0,0.000,0,1
74.6921,0,0,0,0.000,0,1
74.7191,0,0,0,0.000,0,1
74.7423,0,0,0,0.000,0,1
74.7633,0,0,0,0.000,0,1
74.7840,0,0,0,0.000,0,1
74.8053,0,0,0,0.000,0,1
74.8258,0,0,0,0.000,0,1
74.8462,0,0,0,0.000,0,1
74.8669,0,0,0,0.000,0,1
74.8877,0,0,0,0.000,0,1
74.9079,0,0,0,0.000,0,1
74.9284,0,0,0,0.000,0,1
74.9487,0,0,0,0.000,0,1
74.9692,0,0,0,0.000,0,1
74.9908,0,0,0,0.000,0,1
75.0112,0,0,0,0.000,0,1
75.0329,0,0,0,0.000,0,1
75.0533,0,0,0,0.000,0,1
75.0744,0,0,0,0.000,0,1
75.0956,0,0,0,0.000,0,1
